Network,Module,Predictor,Estimate,Pval,MO_Sets,Broad_Sets
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,darkturquoise,Region,0.589564592274381,0.0105084423532781,YANG_PFC_2021_L4_EXCITATORY_NEURON (6.4e-21) | BAKKEN_2019_L5_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (1.6e-19) | LAKE_2018_EX3A (1.3e-18) | LAKE_2018_EX5B (3.1e-16) | ABSINTA_2021_NEURON (1e-15) | LAKE_2018_EX4 (4.5e-15) | LAU_2020_EXCIT (2.3e-14) | ZEISEL_S1PYRAMIDAL (9e-14) | LAKE_2018_EX5A (1.1e-13) | AYHAN_2021_IN_NEU2_DE_NEU_CLUSTERS (2.5e-13) | JAKEL_2019_NEURON3 (3e-13) | YANG_PFC_2021_L2_3_EXCITATORY_NEURON (4.7e-13) | YANG_PFC_2021_L5_6_CC_EXCITATORY_NEURON (6.4e-13) | AGARWAL_CTX_2020_EX5A (1e-12) | AYHAN_2021_CA1_2_DE_NEU_CLUSTERS (1.8e-12) | LAKE_2018_EX2 (3.9e-12) | LAKE_2018_EX4_DE_EX_CLUSTERS (5.9e-12) | VELMESHEV_2019_L4_NEU (1.5e-11) | AGARWAL_CTX_2020_EX5B (3.3e-11) | AYHAN_2021_INH_GAD1_4_DE_IN_GAD1_CLUSTERS (3.8e-11) | JAKEL_2019_NEURON5 (5.3e-11) | AYHAN_2021_DEN_GYR3 (5.3e-11) | LAKE_2018_EX1 (1.2e-10) | VELMESHEV_2019_NEU_MAT (1.2e-10) | AYHAN_2021_IN_NEU5_DE_NEU_CLUSTERS (2.4e-10) | AYHAN_2021_INH_GAD1_8_DE_IN_GAD1_CLUSTERS (3.1e-10) | RUNNE_DOWN_IN_HD_MODEL (3.3e-10) | LUO_2019_EXC_L4_6_LRRK1_RXRG_DE_NEURON_CLUSTERS (6.1e-10) | MATHYS_2019_IN9_DE_SUBTYPE_CLUSTERS (6.3e-10) | BAKKEN_2019_VIP_GABAERGIC_DE_GABA_CLUSTERS (1.2e-09) | AYHAN_2021_GRA_NEU2_DE_NEU_CLUSTERS (1.3e-09) | AGARWAL_CTX_2020_EX1 (2e-09) | LAKE_2018_EX6B (3.5e-09) | BAKKEN_2019_L2_3_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (4e-09) | LAKE_2018_IN3_DE_IN_CLUSTERS (5.4e-09) | LAKE_2018_EX2_DE_EX_CLUSTERS (6.7e-09) | MATHYS_2019_IN11_DE_SUBTYPE_CLUSTERS (7e-09) | BAKKEN_2019_L5_6_NP_GLUTAMATERGIC_DE_GLUT_CLUSTERS (7e-09) | LUO_2019_EXC_L4_5_TOX_DE_NEURON_CLUSTERS (9.7e-09) | AGARWAL_CTX_2020_EX5A_DE_EX_CLUSTERS (1.1e-08) | LAKE_2018_IN6A_DE_IN_CLUSTERS (1.3e-08) | AYHAN_2021_IN_NEU3_DE_NEU_CLUSTERS (2e-08) | MATHYS_2019_IN6_DE_SUBTYPE_CLUSTERS (2.3e-08) | YANG_PFC_2021_L5_6_EXCITATORY_NEURON (2.7e-08) | LAKE_2018_EX3A_DE_EX_CLUSTERS (2.9e-08) | MATHYS_2019_EX2_DE_SUBTYPE_CLUSTERS (4.4e-08) | MATHYS_2019_EX7_DE_SUBTYPE_CLUSTERS (5.3e-08) | YANG_2021_NEURON (5.3e-08) | JAKEL_2019_OPC_DE_OG_CLUSTERS (5.9e-08) | AGARWAL_CTX_2020_EX4 (6.1e-08) | AGARWAL_CTX_2020_EX4_DE_EX_CLUSTERS (6.1e-08) | AGARWAL_CTX_2020_EX2 (6.9e-08) | LAKE_2018_EX5B_DE_EX_CLUSTERS (1.1e-07) | AYHAN_2021_OPC4 (1.4e-07) | MATHYS_2019_EX5_DE_SUBTYPE_CLUSTERS (1.5e-07) | MORABITO_2021_EX3_DE_SUBTYPE_CLUSTERS (1.8e-07) | AYHAN_2021_INH_GAD1_1_DE_IN_GAD1_CLUSTERS (1.9e-07) | MATHYS_2019_IN1_DE_SUBTYPE_CLUSTERS (2.1e-07) | AYHAN_2021_OPC1 (2.1e-07) | AYHAN_2021_INH_GAD1_0_DE_IN_GAD1_CLUSTERS (2.1e-07) | AYHAN_2021_CA3_1_DE_NEU_CLUSTERS (2.2e-07) | AYHAN_2021_INH_GAD1_5_DE_IN_GAD1_CLUSTERS (2.3e-07) | LAKE_2018_EX6B_DE_EX_CLUSTERS (3.3e-07) | LAKE_2018_IN7_DE_IN_CLUSTERS (3.5e-07) | SUGINO_UP_GLUTAMATERGIC_NEURONS (4e-07) | YANG_PFC_2021_VIP_INTERNEURON (4.9e-07) | AYHAN_2021_OPC2 (5.6e-07) | MATHYS_2019_IN2_DE_SUBTYPE_CLUSTERS (5.7e-07) | YANG_PFC_2021_SST_INTERNEURON (5.9e-07) | AGARWAL_SN_2020_OPC (6.3e-07) | Layer3_He_NatNeuro_2017 (8.2e-07) | AYHAN_2021_INH_GAD1_10_DE_IN_GAD1_CLUSTERS (8.8e-07) | BARRES_NEURONS (8.8e-07) | MATHYS_2019_IN7_DE_SUBTYPE_CLUSTERS (9.3e-07) | ABSINTA_2021_NONREACTIVE_ASTROCYTE_DE_ASC_CLUSTERS (9.3e-07) | MORABITO_2021_OPC1_DE_SUBTYPE_CLUSTERS (1e-06) | MORABITO_2021_OPC2_DE_SUBTYPE_CLUSTERS (1e-06) | LAKE_2018_EX8 (1.1e-06) | MATHYS_2019_IN8_DE_SUBTYPE_CLUSTERS (1.1e-06) | LAKE_2018_IN3 (1.2e-06) | AYHAN_2021_GRA_NEU6_DE_NEU_CLUSTERS (1.2e-06) | MORABITO_2021_MICROGLIA1_DE_SUBTYPE_CLUSTERS (1.4e-06) | MGI_MP:0000890__THIN_CEREBELLAR_MOLECULAR_LAYER (1.9e-06) | LAKE_2018_EX1_DE_EX_CLUSTERS (2.1e-06) | LAKE_2018_EX5A_DE_EX_CLUSTERS (2.1e-06) | AYHAN_2021_INH_GAD1_2_DE_IN_GAD1_CLUSTERS (2.2e-06) | BAKKEN_2019_L6_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (3.4e-06) | MATHYS_2019_EX12_DE_SUBTYPE_CLUSTERS (4.3e-06) | LAKE_2018_CER_PURK1 (4.4e-06) | NAGY_2020_OLIG3 (4.9e-06) | LAKE_2018_IN8_DE_IN_CLUSTERS (5e-06) | LAKE_2018_EX3D_DE_EX_CLUSTERS (5.9e-06) | LAKE_2018_CER_OPC_CER (7.5e-06) | LAKE_2018_CER_GRAN (7.8e-06) | MORABITO_2021_OLIGO8_DE_SUBTYPE_CLUSTERS (1e-05),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,darkred,Region,0.658345071016662,0.000153606916034692,BAKKEN_2019_L2_3_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (6e-13) | LAKE_2018_CER_AST_CER (5.9e-07) | AGARWAL_CTX_2020_EX3 (6.1e-07) | CHAT_STR_noGSE3790_MetaCor_top50 (8.4e-07) | ZEISEL_S1PYRAMIDAL (2.9e-06) | Layer3_He_NatNeuro_2017 (3.5e-06) | LAKE_2018_IN1B_DE_IN_CLUSTERS (3.8e-06) | YANG_PFC_2021_L2_3_EXCITATORY_NEURON (6.5e-06) | TRAN_ACC_2020_EXCIT_E (6.8e-06) | TRAN_NAC_2020_EXCIT_E (6.8e-06) | AGARWAL_CTX_2020_EX3_DE_EX_CLUSTERS (7.6e-06),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,tan4,Interaction,-0.699921122598268,0.0432341130283112,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,antiquewhite2,Genotype,-0.472170672510172,0.0178233436700861,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,cyan,Genotype,-0.375568670809633,0.00881103348122582,ZHANG_MOUSE_ASTROCYTES_2014 (5.7e-33) | BARRES_ASTROCYTES (9.1e-32) | ZEISEL_ASTROCYTE (9.7e-28) | kelley_astro (8.4e-24) | OLDHAM_CORTEX_MODULE_BROWN (6.9e-21) | ZHANG_MOUSE_OPC_2014 (1.6e-19) | DOYLE_CEREBELLAR_ASTROCYTES (6.9e-18) | DOYLE_BERGMAN_GLIA_CORRECTED (8.4e-18) | AYHAN_2021_CA2_DE_NEU_CLUSTERS (1.2e-16) | OLDHAM_CORTEX_MODULE_TURQUOISE (1.5e-15) | JAKEL_2019_ASTROCYTE1 (3.9e-15) | DOYLE_CORTICAL_OLIGODENDROCYTES_CMTM5 (1.5e-14) | BARRES_OLIGODENDROCYTES (4.1e-14) | BERNARD_LAYER_VI_CORTEX_ENRICHED (7.8e-14) | kelley_astro (1.2e-13) | ABA_OLIGODENDROCYTES (1.6e-13) | ZHANG_MOUSE_MYELINATING_OLIGOS_2014 (3.7e-13) | SIM_HUMAN_OLIGODENDROCYTE_PRECURSOR_CELLS (4.2e-13) | JAKEL_2019_OLIGODENDROCYTE3_DE_OG_CLUSTERS (1.3e-12) | MORABITO_2021_OLIGO8_DE_SUBTYPE_CLUSTERS (1.5e-12) | AYHAN_2021_ASTRO1 (4e-12) | JAKEL_2019_OLIGODENDROCYTE5 (7.4e-12) | OLDHAM_CEREBELLUM_MODULE_TURQUOISE (9.6e-12) | VELMESHEV_2019_AST_PP (4e-11) | JAKEL_2019_OLIGODENDROCYTE3 (4.2e-11) | ZEISEL_OLIGODENDROCYTE (4.6e-11) | LI_2018_ASTRO (5.1e-11) | AYHAN_2021_OLIG4 (6.2e-11) | YANG_2021_ASTROCYTE (7.3e-11) | MGI_MP:0000953__ABNORMAL_OLIGODENDROCYTE_MORPHOLOGY (1.3e-10) | JAKEL_2019_OLIGODENDROCYTE2 (2.4e-10) | BACHOO_ASTROCYTES_SVM (3.6e-10) | kelley_oligo (3.9e-10) | TRAN_HIP_2020_ASTRO_A_DE_PAIRWISE (5.5e-10) | LUO_2019_OLIGO_MBP_AGAP1_DE_GLIAL_CLUSTERS (6.2e-10) | TRAN_AMY_2020_ASTRO_DE_PAIRWISE (6.9e-10) | TRAN_DLPFC_2020_ASTRO_DE_PAIRWISE (6.9e-10) | JAKEL_2019_OLIGODENDROCYTE6 (1.2e-09) | PHILLIPS_MOST_DIFF_EXP_IN_PN_SUBTYPE_338_GENES (1.3e-09) | AGARWAL_CTX_2020_ODC (1.5e-09) | FOSTER_MITOCHONDRIA_PROTEINS (2.9e-09) | AGARWAL_CTX_2020_OPC (4.6e-09) | LUO_2019_ASTRO_FGF3R_CABLES1_DE_GLIAL_CLUSTERS (7.7e-09) | MGI_MP:0000745__TREMORS (1.3e-08) | TURCAN_CpG_HYPOMETHYLATED_IN_IDH1MUT_CLINICAL_SAMPLES_418_GENES (1.7e-08) | OLDHAM_CAUDATE_NUCLEUS_MODULE_TURQUOISE (1.8e-08) | TRAN_ACC_2020_ASTRO_A (3.2e-08) | TRAN_NAC_2020_ASTRO_A (3.2e-08) | YANG_PFC_2021_OPC (3.4e-08) | STANFORD_BRAIN_SW (4.9e-08) | ABA_ASTROCYTES (5.4e-08) | JAKEL_2019_OPC (5.5e-08) | DOYLE_CEREBELLAR_OLIGODENDROCYTES_CMTM5 (7.4e-08) | AGARWAL_SN_2020_ODC_3 (7.5e-08) | OLDHAM_CEREBELLUM_MODULE_BROWN (7.5e-08) | KAWAGUCHI_E14_CORTICAL_APICAL_PROGENITOR_CELLS (8e-08) | JAKEL_2019_OLIGODENDROCYTE5_DE_OG_CLUSTERS (9.1e-08) | HABIB_2017_ASC1 (1.1e-07) | AYHAN_2021_GRA_NEU5_DE_NEU_CLUSTERS (1.1e-07) | AGARWAL_CTX_2020_MICROGLIA (1.2e-07) | VERHAAK_TCGA_CLASSIC__GBM_SUBTYPE (1.3e-07) | AGARWAL_SN_2020_ODC_2 (2.5e-07) | MGI_MP:0001393__ATAXIA (2.7e-07) | SCHIRMER_2019_ASTROCYTES (3.5e-07) | AYHAN_2021_OLIG5 (3.6e-07) | ABSINTA_2021_NONREACTIVE_ASTROCYTE_DE_ASC_CLUSTERS (4e-07) | HABIB_2017_OPC (4.4e-07) | LUO_2019_OLIGO_MBP_MOBP_DE_GLIAL_CLUSTERS (4.4e-07) | VELMESHEV_2019_AST_FB (4.6e-07) | AYHAN_2021_OLIG2 (4.7e-07) | G2C_MITOCHONDRIA (6.3e-07) | Tesar_OPC_genes (7.3e-07) | LOVATT_ASTROCYTES (8.8e-07) | MGI_MP:0001732__POSTNATAL_GROWTH_RETARDATION (1.2e-06) | TRAN_ACC_2020_ASTRO_A_DE_PAIRWISE (1.2e-06) | TRAN_NAC_2020_ASTRO_A_DE_PAIRWISE (1.2e-06) | FIETZ_mSVZ<mVZ+mCP (1.8e-06) | AGARWAL_SN_2020_OPC (1.9e-06) | TRAN_AMY_2020_ASTRO (1.9e-06) | TRAN_DLPFC_2020_ASTRO (1.9e-06) | TRAN_HIP_2020_ASTRO_A (1.9e-06) | G2C_SYNAPTOSOME (2e-06) | Suva_single_cell_IDH-O_specific_genes_not_accounted_by_genetics_fig1F (2.2e-06) | LI_2018_OLIGO (2.2e-06) | MORABITO_2021_OLIGO7_DE_SUBTYPE_CLUSTERS (3.5e-06) | AYHAN_2021_OPC3 (3.8e-06) | MORABITO_2021_ASTROCYTE4_DE_SUBTYPE_CLUSTERS (4e-06) | GOKCE_OPC_STR (5.1e-06) | kelley_oligo (5.7e-06) | MATHYS_2019_OPC1_DE_SUBTYPE_CLUSTERS (5.8e-06) | AYHAN_2021_GRA_NEU7_DE_NEU_CLUSTERS (6e-06) | STANFORD_PLACENTA_SW (6.3e-06) | Suva_single_cell_astrocytoma_PC1/2_low_genes_oligo_like_genes_fig2A (6.3e-06) | BACHOO_ASTROCYTES (7.5e-06) | Suva_single_cell_astrocytoma_Oligo_program_genes_Fig2C (8.6e-06) | Suva_single_cell_astrocytoma_Astro_program_genes_Fig2C (8.6e-06),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,mediumpurple,Genotype,0.506499251815539,0.00195677683060909,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,saddlebrown,Genotype,0.460970814952299,0.0297877539199659,ZEISEL_MICROGLIA (5.2e-19) | LaMANNO_MICROGLIA_MIDBRAIN (9.1e-10) | kelley_microglia (1.4e-08) | ZHANG_MOUSE_MICROGLIA_2014 (2.2e-08) | kelley_microglia (1.1e-07) | HICKMAN_MICROGLIA_SENSOME_99 (7.6e-07) | YANG_2021_MACROPHAGE_MICROGLIA (8e-07) | OLDHAM_CORTEX_MODULE_PURPLE (1.1e-06) | STANFORD_BUFFYCOAT_SW (4.5e-06) | MGI_MP:0002529__ABNORMAL_INTERLEUKIN_PHYSIOLOGY (9.4e-06),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,brown4,Genotype,0.547964786197281,0.0168353449994136,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,indianred4,Interaction,-0.720135851824194,0.046164707086367,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,magenta4,Genotype,0.521077493398637,0.0279021264083205,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,navajowhite2,Genotype,0.520182322288284,0.022619309822862,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,coral4,Genotype,0.41418859751611,0.0392933821912182,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,floralwhite,Region,-0.381904719397248,0.0119550515240222,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,thistle3,Genotype,0.430753866649722,0.0337173996162972,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,yellow,Region,-0.427746129956389,0.0171037086860954,HABIB_2017_EPENDYMAL (9.3e-31) | kelley_Ependymal (1.8e-29) | YANG_2021_EPENDYMAL (6.5e-29) | ZEISEL_EPENDYMAL (2e-26) | ABSINTA_2021_SENESCENT_ASTROCYTE_DE_ASC_CLUSTERS (8.3e-17) | JACQUET_DOWN_IN_FOXJ1_NULL_ADULT_STEM_CELL_NICHE (5e-13) | GOKCE_EPENDYMAL_CILIA_STR (1.2e-07) | STANFORD_FALLOPIANTUBES_SW (4.9e-07) | STANFORD_TESTES_SW (6.8e-07) | BAKKEN_2019_L5_6_NP_GLUTAMATERGIC_DE_GLUT_CLUSTERS (1.3e-06) | HEIMAN_D1_MSN_ALL (3.7e-06) | BAKKEN_2019_L6B_GLUTAMATERGIC_DE_GLUT_CLUSTERS (1e-05),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,firebrick3,Region,-0.454665507027758,0.0424152544402904,,
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,lavenderblush1,Region,-0.531052984115935,0.0408086423143102,BAKKEN_2019_SNCG_GABAERGIC_DE_GABA_CLUSTERS (4.6e-07) | Raju_18GW_INTERNEURONS_SEED (5.8e-07) | Raju_18GW_INTERNEURONS_BC (3.4e-06) | AYHAN_2021_INH_GAD1_7_DE_IN_GAD1_CLUSTERS (1e-05),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,lightcyan,Genotype,0.505651771928726,0.00606473071154233,HABIB_2017_GLUT6_DE_GLUT_CLUSTERS (4e-12) | NOUSHMEHR_UPREGULATED_IN_GCIMP_PRONEURAL_AFFY&AGI_491GENES (1.6e-06),
Bicor-None_signum0.69_minSize8_merge_ME_0.85_18566,orange,Region,0.502332198954771,0.0437463719163967,YANG_PFC_2021_PV_INTERNEURON (2.5e-11) | YANG_PFC_2021_L2_3_EXCITATORY_NEURON (4.2e-11) | BARRES_NEURONS (1e-09) | JAKEL_2019_NEURON3 (9.7e-09) | LAU_2020_EXCIT (1.3e-08) | ABSINTA_2021_NEURON (2.3e-08) | YANG_PFC_2021_VIP_INTERNEURON (2.7e-08) | YANG_PFC_2021_L5_6_EXCITATORY_NEURON (2.8e-08) | LAKE_2018_EX3A (3e-08) | VELMESHEV_2019_NEU_MAT (3.7e-08) | LAKE_2018_PURK2_DE_IN_CLUSTERS (5.8e-08) | LAKE_2018_PURK2 (6.7e-08) | AGARWAL_CTX_2020_IN6B (1.8e-07) | YANG_2021_NEURON (2.1e-07) | LAKE_2018_IN6B (5.3e-07) | AYHAN_2021_DEN_GYR3 (8.8e-07) | LAKE_2018_CER_PURK2 (1.1e-06) | LAKE_2018_PURK1_DE_IN_CLUSTERS (1.3e-06) | LAKE_2018_PURK1 (1.4e-06) | LAKE_2018_EX1 (1.8e-06) | LAKE_2018_EX3D (2.2e-06) | LAKE_2018_EX3A_DE_EX_CLUSTERS (6.7e-06) | TURCAN_CpG_HYPOMETHYLATED_IN_IDH1MUT_CLINICAL_SAMPLES_418_GENES (6.9e-06) | LAKE_2018_EX6A_DE_EX_CLUSTERS (7.2e-06),
Bicor-None_signum0.757_minSize10_merge_ME_0.85_18566,darkturquoise,Region,0.577943089412119,0.0102361057714126,BAKKEN_2019_L5_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (1.4e-20) | ZEISEL_S1PYRAMIDAL (3.2e-20) | RUNNE_DOWN_IN_HD_MODEL (4e-19) | LAKE_2018_EX3A (5.4e-19) | YANG_PFC_2021_L4_EXCITATORY_NEURON (3e-18) | AYHAN_2021_IN_NEU5_DE_NEU_CLUSTERS (4.3e-18) | JAKEL_2019_NEURON3 (3.1e-17) | AYHAN_2021_INH_GAD1_4_DE_IN_GAD1_CLUSTERS (6.8e-17) | LAU_2020_EXCIT (7.4e-17) | YANG_PFC_2021_L2_3_EXCITATORY_NEURON (2.4e-16) | AYHAN_2021_CA1_2_DE_NEU_CLUSTERS (3.1e-16) | AYHAN_2021_GRA_NEU2_DE_NEU_CLUSTERS (3.1e-15) | ABSINTA_2021_NEURON (3.9e-15) | LAKE_2018_EX4 (2.1e-14) | LAKE_2018_EX5B (2.5e-14) | LAKE_2018_EX1 (2.7e-14) | YANG_PFC_2021_L5_6_CC_EXCITATORY_NEURON (4e-14) | LAKE_2018_EX5A (4.9e-14) | MATHYS_2019_IN9_DE_SUBTYPE_CLUSTERS (5.1e-14) | LAKE_2018_EX2 (1.1e-13) | AYHAN_2021_IN_NEU2_DE_NEU_CLUSTERS (1.3e-13) | AYHAN_2021_DEN_GYR3 (1.8e-13) | JAKEL_2019_NEURON5 (6.8e-13) | AGARWAL_CTX_2020_EX5B (1.7e-12) | LAKE_2018_IN6A_DE_IN_CLUSTERS (2.5e-12) | LUO_2019_EXC_L4_5_TOX_DE_NEURON_CLUSTERS (6.4e-12) | AGARWAL_CTX_2020_EX5A (2.9e-11) | AGARWAL_CTX_2020_EX4 (3e-11) | AGARWAL_CTX_2020_EX2 (3.6e-11) | LAKE_2018_EX4_DE_EX_CLUSTERS (3.8e-11) | AYHAN_2021_IN_NEU4_DE_NEU_CLUSTERS (7.5e-11) | MATHYS_2019_IN8_DE_SUBTYPE_CLUSTERS (9.4e-11) | AYHAN_2021_INH_GAD1_5_DE_IN_GAD1_CLUSTERS (9.5e-11) | Layer3_He_NatNeuro_2017 (1.1e-10) | BAKKEN_2019_L5_6_NP_GLUTAMATERGIC_DE_GLUT_CLUSTERS (1.4e-10) | AYHAN_2021_INH_GAD1_8_DE_IN_GAD1_CLUSTERS (1.6e-10) | AYHAN_2021_GRA_NEU6_DE_NEU_CLUSTERS (2.2e-10) | AYHAN_2021_OPC4 (2.3e-10) | LAKE_2018_EX3D (2.5e-10) | AGARWAL_CTX_2020_EX5B_DE_EX_CLUSTERS (4.2e-10) | SUGINO_UP_GLUTAMATERGIC_NEURONS (5.8e-10) | VELMESHEV_2019_L4_NEU (7.8e-10) | LUO_2019_EXC_L4_6_LRRK1_RXRG_DE_NEURON_CLUSTERS (1.1e-09) | BAKKEN_2019_PVALB_GABAERGIC_DE_GABA_CLUSTERS (1.2e-09) | AGARWAL_CTX_2020_EX1 (1.6e-09) | MATHYS_2019_IN11_DE_SUBTYPE_CLUSTERS (1.6e-09) | LAKE_2018_EX3B (1.7e-09) | AGARWAL_CTX_2020_IN6B_DE_IN_CLUSTERS (1.9e-09) | BARRES_NEURONS (2e-09) | MATHYS_2019_IN7_DE_SUBTYPE_CLUSTERS (2.1e-09) | MATHYS_2019_EX5_DE_SUBTYPE_CLUSTERS (2.2e-09) | YANG_PFC_2021_PV_INTERNEURON (2.8e-09) | MORABITO_2021_EX3_DE_SUBTYPE_CLUSTERS (2.9e-09) | AGARWAL_CTX_2020_EX4_DE_EX_CLUSTERS (3e-09) | BAKKEN_2019_L2_3_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (3.5e-09) | AGARWAL_CTX_2020_EX5A_DE_EX_CLUSTERS (4.2e-09) | LAKE_2018_EX3A_DE_EX_CLUSTERS (4.4e-09) | BAKKEN_2019_VIP_GABAERGIC_DE_GABA_CLUSTERS (5.8e-09) | Mukamel_ExcitatoryNeurons (6.7e-09) | LAKE_2018_EX3D_DE_EX_CLUSTERS (7e-09) | YANG_2021_NEURON (9.6e-09) | VELMESHEV_2019_NEU_MAT (1e-08) | LAKE_2018_IN3_DE_IN_CLUSTERS (1.2e-08) | YANG_PFC_2021_OPC (1.2e-08) | YANG_PFC_2021_VIP_INTERNEURON (1.2e-08) | AYHAN_2021_INH_GAD1_1_DE_IN_GAD1_CLUSTERS (1.2e-08) | YANG_PFC_2021_L5_6_EXCITATORY_NEURON (1.3e-08) | AYHAN_2021_OPC1 (1.4e-08) | YANG_PFC_2021_SST_INTERNEURON (1.5e-08) | AYHAN_2021_CA3_1_DE_NEU_CLUSTERS (1.5e-08) | LAKE_2018_EX2_DE_EX_CLUSTERS (1.6e-08) | LAKE_2018_PURK1 (2e-08) | MATHYS_2019_EX12_DE_SUBTYPE_CLUSTERS (2.4e-08) | MATHYS_2019_EX7_DE_SUBTYPE_CLUSTERS (2.9e-08) | YANG_PFC_2021_SV2C_INTERNEURON (3e-08) | AGARWAL_CTX_2020_IN5_DE_IN_CLUSTERS (3.2e-08) | BAKKEN_2019_LAMP5_GABAERGIC_DE_GABA_CLUSTERS (3.8e-08) | NAGY_2020_EX5 (4.3e-08) | MATHYS_2019_IN6_DE_SUBTYPE_CLUSTERS (6.5e-08) | AYHAN_2021_INH_GAD1_6_DE_IN_GAD1_CLUSTERS (7.3e-08) | AYHAN_2021_INH_GAD1_7_DE_IN_GAD1_CLUSTERS (8.1e-08) | JAKEL_2019_OPC_DE_OG_CLUSTERS (8.6e-08) | LAKE_2018_EX5B_DE_EX_CLUSTERS (1.6e-07) | AGARWAL_SN_2020_OPC (2.2e-07) | ABSINTA_2021_OPC (2.3e-07) | AYHAN_2021_IN_NEU3_DE_NEU_CLUSTERS (2.6e-07) | LAKE_2018_EX6B (2.9e-07) | LAKE_2018_EX5A_DE_EX_CLUSTERS (3.3e-07) | LAKE_2018_EX1_DE_EX_CLUSTERS (3.4e-07) | MATHYS_2019_IN5_DE_SUBTYPE_CLUSTERS (3.5e-07) | AYHAN_2021_INH_GAD1_2_DE_IN_GAD1_CLUSTERS (3.5e-07) | ABSINTA_2021_NONREACTIVE_ASTROCYTE_DE_ASC_CLUSTERS (3.6e-07) | LAKE_2018_IN6A (3.8e-07) | LAKE_2018_EX3B_DE_EX_CLUSTERS (3.9e-07) | LAKE_2018_EX8 (4.3e-07) | LAKE_2018_EX6B_DE_EX_CLUSTERS (5.3e-07) | MATHYS_2019_EX2_DE_SUBTYPE_CLUSTERS (7.2e-07) | YANG_2021_AASMC_DE_MURAL_CLUSTERS (7.2e-07) | AYHAN_2021_INH_GAD1_0_DE_IN_GAD1_CLUSTERS (7.6e-07) | MATHYS_2019_IN0_DE_SUBTYPE_CLUSTERS (7.8e-07) | AUTDB_HUMAN_GENES_ASSOCIATED_WITH_AUTISM (1.2e-06) | STANFORD_HEART_SW (1.4e-06) | LAKE_2018_CER_OPC (1.5e-06) | YANG_2021_OPC (1.5e-06) | MORABITO_2021_MICROGLIA1_DE_SUBTYPE_CLUSTERS (1.6e-06) | MORABITO_2021_OPC1_DE_SUBTYPE_CLUSTERS (2e-06) | MORABITO_2021_OPC2_DE_SUBTYPE_CLUSTERS (2e-06) | AYHAN_2021_OPC2 (2.2e-06) | AGARWAL_CTX_2020_IN6B (2.3e-06) | LAKE_2018_IN3 (2.3e-06) | MORABITO_2021_OLIGO8_DE_SUBTYPE_CLUSTERS (2.6e-06) | JAKEL_2019_NEURON4 (2.6e-06) | LAKE_2018_PURK1_DE_IN_CLUSTERS (2.7e-06) | HODGES_DOWN_IN_HD_CN_Q1e-08 (3.6e-06) | AYHAN_2021_INH_GAD1_10_DE_IN_GAD1_CLUSTERS (3.7e-06) | AGARWAL_CTX_2020_IN4B_DE_IN_CLUSTERS (4.6e-06) | MATHYS_2019_EX3_DE_SUBTYPE_CLUSTERS (4.9e-06) | LAKE_2018_IN8_DE_IN_CLUSTERS (5e-06) | LAKE_2018_PURK2_DE_IN_CLUSTERS (5e-06) | JAKEL_2019_COPC_DE_OG_CLUSTERS (5.2e-06) | BAKKEN_2019_L6_IT_GLUTAMATERGIC_DE_GLUT_CLUSTERS (7.6e-06) | LAKE_2018_IN6B_DE_IN_CLUSTERS (8.3e-06) | LAKE_2018_CER_GRAN (8.3e-06) | LUO_2019_EXC_L4_6_LRRK1_MLLT3_DE_NEURON_CLUSTERS (8.5e-06) | MATHYS_2019_IN1_DE_SUBTYPE_CLUSTERS (9.1e-06) | LAKE_2018_IN7_DE_IN_CLUSTERS (9.3e-06) | HABIB_2017_EXPFC1 (9.5e-06) | MGI_MP:0000890__THIN_CEREBELLAR_MOLECULAR_LAYER (1e-05) | LAKE_2018_CER_PURK1 (1e-05),
